cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,PctGE1500
1.96473E+13,S,Robert Fulton College Preparatory,Los Angeles Unified,Los Angeles,128,95,418,393,419,11,11.58
1.96473E+13,S,Foshay Learning Center,Los Angeles Unified,Los Angeles,187,159,455,463,463,48,30.19
1.96473E+13,S,Xinaxcalmecac Academia Semillas del Pueb,Los Angeles Unified,Los Angeles,13,0,NA,NA,NA,NA,NA
1.96473E+13,S,Magnolia Science Academy,Los Angeles Unified,Los Angeles,51,48,427,453,420,10,20.83
1.96477E+13,D,,Lynwood Unified,Los Angeles,1113,412,407,411,411,50,12.14
1.96477E+13,S,Marco Antonio Firebaugh High,Lynwood Unified,Los Angeles,362,186,414,420,417,26,13.98
1.96477E+13,S,Pathway Independent Study,Lynwood Unified,Los Angeles,72,0,NA,NA,NA,NA,NA
1.96477E+13,S,Lynwood High,Lynwood Unified,Los Angeles,505,226,402,404,406,24,10.62
1.96479E+13,D,,Monrovia Unified,Los Angeles,528,243,477,482,459,92,37.86
1.96479E+13,S,Canyon Oaks High,Monrovia Unified,Los Angeles,114,16,408,376,395,1,6.25
1.96479E+13,S,Monrovia High,Monrovia Unified,Los Angeles,375,218,480,489,462,87,39.91
1.96479E+13,S,Mountain Park,Monrovia Unified,Los Angeles,24,9,*,*,*,*,*
1.96481E+13,D,,Montebello Unified,Los Angeles,2753,938,433,451,435,204,21.75
1.96481E+13,S,Schurr High,Montebello Unified,Los Angeles,772,334,470,481,461,113,33.83
1.96481E+13,S,Bell Gardens High,Montebello Unified,Los Angeles,788,324,409,422,410,40,12.35
1.96481E+13,S,Montebello High,Montebello Unified,Los Angeles,853,280,418,447,435,51,18.21
1.96484E+13,D,,Norwalk-La Mirada Unified,Los Angeles,1634,523,459,469,455,161,30.78
1.96484E+13,S,John H. Glenn High,Norwalk-La Mirada Unified,Los Angeles,370,109,427,433,416,19,17.43
1.96484E+13,S,La Mirada High,Norwalk-La Mirada Unified,Los Angeles,506,196,487,501,484,88,44.9
1.96484E+13,S,Norwalk High,Norwalk-La Mirada Unified,Los Angeles,501,217,450,457,448,54,24.88
1.96484E+13,S,El Camino High (Continuation),Norwalk-La Mirada Unified,Los Angeles,252,1,*,*,*,*,*
1.96486E+13,D,,Palmdale Elementary,Los Angeles,519,0,NA,NA,NA,NA,NA
1.96486E+13,S,Antelope Valley Learning Academy,Palmdale Elementary,Los Angeles,513,0,NA,NA,NA,NA,NA
1.96487E+13,D,,Palos Verdes Peninsula Unified,Los Angeles,1132,878,576,613,594,743,84.62
1.96487E+13,S,Rancho del Mar High (Continuation),Palos Verdes Peninsula Unified,Los Angeles,41,8,*,*,*,*,*
1.96487E+13,S,Palos Verdes Peninsula High,Palos Verdes Peninsula Unified,Los Angeles,618,483,583,628,605,414,85.71
1.96487E+13,S,Palos Verdes High,Palos Verdes Peninsula Unified,Los Angeles,466,387,568,596,581,321,82.95
1.96487E+13,D,,Paramount Unified,Los Angeles,1346,410,426,436,420,67,16.34
1.96487E+13,S,Paramount Alternative Education Center,Paramount Unified,Los Angeles,63,0,NA,NA,NA,NA,NA
1.96487E+13,S,Paramount High,Paramount Unified,Los Angeles,1112,410,426,436,420,67,16.34
1.96488E+13,D,,Pasadena Unified,Los Angeles,1584,659,458,456,453,195,29.59
1.96488E+13,S,CIS Academy,Pasadena Unified,Los Angeles,134,2,*,*,*,*,*
1.96488E+13,S,Learning Works,Pasadena Unified,Los Angeles,216,0,NA,NA,NA,NA,NA
1.96488E+13,S,Blair High,Pasadena Unified,Los Angeles,128,72,450,464,435,19,26.39
1.96488E+13,S,Marshall Fundamental,Pasadena Unified,Los Angeles,244,186,478,459,485,70,37.63
1.96488E+13,S,John Muir High,Pasadena Unified,Los Angeles,257,122,400,396,394,7,5.74
1.96488E+13,S,Rose City High (Continuation),Pasadena Unified,Los Angeles,125,7,*,*,*,*,*
1.96488E+13,S,Pasadena High,Pasadena Unified,Los Angeles,457,270,475,479,465,99,36.67
1.96491E+13,D,,Pomona Unified,Los Angeles,2107,771,441,453,447,191,24.77
1.96491E+13,S,School of Extended Educational Options,Pomona Unified,Los Angeles,166,0,NA,NA,NA,NA,NA
1.96491E+13,S,Ganesha High,Pomona Unified,Los Angeles,293,107,409,431,424,17,15.89
1.96491E+13,S,Garey High,Pomona Unified,Los Angeles,451,155,420,415,423,18,11.61
1.96491E+13,S,Pomona High,Pomona Unified,Los Angeles,327,137,408,419,424,19,13.87
1.96491E+13,S,Pomona Alternative,Pomona Unified,Los Angeles,0,1,*,*,*,*,*
1.96491E+13,S,Diamond Ranch High,Pomona Unified,Los Angeles,459,300,481,495,478,117,39
1.96491E+13,S,Village Academy High School at Indian Hi,Pomona Unified,Los Angeles,111,71,438,450,447,20,28.17
1.96491E+13,S,Fremont Academy of Engineering and Desig,Pomona Unified,Los Angeles,93,0,NA,NA,NA,NA,NA
1.96491E+13,S,Palomares Academy of Health Science,Pomona Unified,Los Angeles,34,0,NA,NA,NA,NA,NA
1.96496E+13,D,,San Marino Unified,Los Angeles,291,226,610,649,621,210,92.92
1.96496E+13,S,San Marino High,San Marino Unified,Los Angeles,290,226,610,649,621,210,92.92
1.96498E+13,D,,Santa Monica-Malibu Unified,Los Angeles,961,529,548,553,549,343,64.84
1.96498E+13,S,Olympic High (Continuation),Santa Monica-Malibu Unified,Los Angeles,58,2,*,*,*,*,*
1.96498E+13,S,Santa Monica High,Santa Monica-Malibu Unified,Los Angeles,711,392,547,556,545,252,64.29
1.96498E+13,S,Malibu High,Santa Monica-Malibu Unified,Los Angeles,182,135,552,546,562,90,66.67
1.96503E+13,D,,South Pasadena Unified,Los Angeles,378,292,566,595,562,229,78.42
1.96503E+13,S,South Pasadena Senior High,South Pasadena Unified,Los Angeles,374,292,566,595,562,229,78.42
1.96505E+13,D,,Temple City Unified,Los Angeles,552,363,555,604,562,283,77.96
1.96505E+13,S,Temple City High,Temple City Unified,Los Angeles,531,363,555,604,562,283,77.96
1.96506E+13,D,,Torrance Unified,Los Angeles,2176,1173,527,568,528,767,65.39
1.96506E+13,S,North High,Torrance Unified,Los Angeles,515,261,507,528,498,145,55.56
1.96506E+13,S,South High,Torrance Unified,Los Angeles,490,331,554,595,555,247,74.62
1.96506E+13,S,Torrance High,Torrance Unified,Los Angeles,472,227,506,542,502,128,56.39
1.96506E+13,S,West High,Torrance Unified,Los Angeles,534,354,531,588,541,247,69.77
1.96509E+13,D,,West Covina Unified,Los Angeles,1117,282,486,496,476,113,40.07
1.96509E+13,S,California Virtual Academy @ Los Angeles,West Covina Unified,Los Angeles,274,37,562,514,531,23,62.16
1.96509E+13,S,Edgewood High,West Covina Unified,Los Angeles,172,0,NA,NA,NA,NA,NA
1.96509E+13,S,West Covina High,West Covina Unified,Los Angeles,537,245,475,494,468,90,36.73
1.96513E+13,D,,Whittier Union High,Los Angeles,3470,1513,449,462,443,409,27.03
1.96513E+13,S,California High,Whittier Union High,Los Angeles,732,374,441,457,440,84,22.46
1.96513E+13,S,La Serna High,Whittier Union High,Los Angeles,622,359,487,487,467,147,40.95
1.96513E+13,S,Pioneer High,Whittier Union High,Los Angeles,321,150,414,447,413,27,18
1.96513E+13,S,Santa Fe High,Whittier Union High,Los Angeles,618,334,440,458,442,84,25.15
1.96513E+13,S,Whittier High,Whittier Union High,Los Angeles,608,292,440,451,435,67,22.95
1.96513E+13,S,Sierra Vista High (Alternative),Whittier Union High,Los Angeles,261,4,*,*,*,*,*
1.96514E+13,D,,William S. Hart Union High,Los Angeles,4763,2007,520,535,515,1179,58.74
1.96514E+13,S,Golden Valley High,William S. Hart Union High,Los Angeles,519,230,492,500,488,101,43.91
1.96514E+13,S,West Ranch High,William S. Hart Union High,Los Angeles,748,446,527,543,526,275,61.66
1.96514E+13,S,Mission View Public,William S. Hart Union High,Los Angeles,411,1,*,*,*,*,*
1.96514E+13,S,Santa Clarita Valley International,William S. Hart Union High,Los Angeles,29,0,NA,NA,NA,NA,NA
1.96514E+13,S,"Albert Einstein Academy for Letters, Art",William S. Hart Union High,Los Angeles,44,0,NA,NA,NA,NA,NA
1.96514E+13,S,Canyon High,William S. Hart Union High,Los Angeles,609,334,492,499,483,142,42.51
1.96514E+13,S,Saugus High,William S. Hart Union High,Los Angeles,508,260,523,540,509,159,61.15
1.96514E+13,S,Learning Post High (Alternative),William S. Hart Union High,Los Angeles,46,7,*,*,*,*,*
1.96514E+13,S,William S. Hart High,William S. Hart Union High,Los Angeles,481,275,532,550,528,175,63.64
1.96514E+13,S,Bowman (Jereann) High (Continuation),William S. Hart Union High,Los Angeles,399,1,*,*,*,*,*
1.96514E+13,S,Valencia High,William S. Hart Union High,Los Angeles,653,389,536,559,535,274,70.44
1.96514E+13,S,Opportunities for Learning - Santa Clari,William S. Hart Union High,Los Angeles,192,0,NA,NA,NA,NA,NA
1.96514E+13,S,Academy of the Canyons,William S. Hart Union High,Los Angeles,98,64,560,561,553,48,75
1.96517E+13,D,,Wiseburn Elementary,Los Angeles,222,94,465,425,459,27,28.72
1.96517E+13,S,Da Vinci Science,Wiseburn Elementary,Los Angeles,104,0,NA,NA,NA,NA,NA
1.96517E+13,S,Da Vinci Design,Wiseburn Elementary,Los Angeles,118,94,465,425,459,27,28.72
1.97344E+13,D,,Compton Unified,Los Angeles,1539,340,403,401,401,38,11.18
1.97344E+13,S,Centennial High,Compton Unified,Los Angeles,195,68,391,389,388,4,5.88
1.97344E+13,S,Compton High,Compton Unified,Los Angeles,499,129,401,391,398,14,10.85
1.97344E+13,S,Dominguez High,Compton Unified,Los Angeles,511,143,411,415,410,20,13.99
1.97345E+13,D,,Hacienda la Puente Unified,Los Angeles,1719,760,473,498,478,284,37.37
1.97345E+13,S,Puente Hills High,Hacienda la Puente Unified,Los Angeles,83,0,NA,NA,NA,NA,NA
1.97345E+13,S,La Puente High,Hacienda la Puente Unified,Los Angeles,375,148,445,448,441,33,22.3
1.97345E+13,S,Los Altos High,Hacienda la Puente Unified,Los Angeles,478,269,467,484,476,91,33.83
1.97345E+13,S,Glen A. Wilson High,Hacienda la Puente Unified,Los Angeles,410,249,520,568,526,150,60.24
1.97345E+13,S,William Workman High,Hacienda la Puente Unified,Los Angeles,266,94,410,429,415,10,10.64
1.97345E+13,D,,Rowland Unified,Los Angeles,1365,494,497,534,490,262,53.04
1.97345E+13,S,iQ Academy California-Los Angeles,Rowland Unified,Los Angeles,43,0,NA,NA,NA,NA,NA
1.97345E+13,S,Santana High (Continuation),Rowland Unified,Los Angeles,189,2,*,*,*,*,*
1.97345E+13,S,Nogales High,Rowland Unified,Los Angeles,527,181,443,454,438,45,24.86
1.97345E+13,S,John A. Rowland High,Rowland Unified,Los Angeles,601,311,530,583,521,217,69.77
1.97346E+13,D,,Walnut Valley Unified,Los Angeles,1500,1206,551,607,563,880,72.97
1.97346E+13,S,Diamond Bar High,Walnut Valley Unified,Los Angeles,773,649,557,613,572,494,76.12
1.97346E+13,S,Walnut High,Walnut Valley Unified,Los Angeles,718,557,545,600,551,386,69.3
1.97529E+13,D,,San Gabriel Unified,Los Angeles,826,323,516,554,511,198,61.3
1.97529E+13,S,Gabrielino High,San Gabriel Unified,Los Angeles,487,308,517,561,513,195,63.31
1.97529E+13,S,Options for Youth San Gabriel,San Gabriel Unified,Los Angeles,295,15,490,423,460,3,20
1.97531E+13,D,,Acton-Agua Dulce Unified,Los Angeles,401,30,507,486,491,14,46.67
1.97531E+13,S,Assurance Learning Academy,Acton-Agua Dulce Unified,Los Angeles,294,0,NA,NA,NA,NA,NA
1.97531E+13,S,Vasquez High,Acton-Agua Dulce Unified,Los Angeles,107,30,507,486,491,14,46.67
1.97533E+13,D,,Manhattan Beach Unified,Los Angeles,581,440,577,596,586,365,82.95
1.97533E+13,S,Mira Costa High,Manhattan Beach Unified,Los Angeles,571,440,577,596,586,365,82.95
1.97534E+13,D,,Redondo Beach Unified,Los Angeles,693,377,540,556,547,257,68.17
1.97534E+13,S,Redondo Union High,Redondo Beach Unified,Los Angeles,631,376,540,556,547,256,68.09
1.97534E+13,S,Redondo Shores High (Continuation),Redondo Beach Unified,Los Angeles,51,1,*,*,*,*,*
1.9757E+13,D,,SBE - The School of Arts and E,Los Angeles,82,33,442,436,445,7,21.21
1.9757E+13,S,School of Arts and Enterprise,SBE - The School of Arts and E,Los Angeles,82,33,442,436,445,7,21.21
1.97571E+13,D,,Alhambra Unified,Los Angeles,2075,1172,489,554,485,615,52.47
1.97571E+13,S,Century High,Alhambra Unified,Los Angeles,137,1,*,*,*,*,*
1.97571E+13,S,Alhambra High,Alhambra Unified,Los Angeles,696,421,477,529,473,193,45.84
1.97571E+13,S,Mark Keppel High,Alhambra Unified,Los Angeles,590,394,517,595,514,262,66.5
1.97571E+13,S,San Gabriel High,Alhambra Unified,Los Angeles,586,356,473,536,469,160,44.94
1.97571E+13,S,Independence High (Alternative),Alhambra Unified,Los Angeles,41,0,NA,NA,NA,NA,NA
1.9765E+13,D,,SBE - Lifeline Education Chart,Los Angeles,38,23,345,350,379,1,4.35
1.9765E+13,S,Lifeline Education Charter,SBE - Lifeline Education Chart,Los Angeles,38,23,345,350,379,1,4.35
2E+13,C,,,Madera,2331,602,451,459,448,169,28.07
2.01021E+13,D,,Madera County Office of Educat,Madera,350,0,NA,NA,NA,NA,NA
2.01021E+13,S,Madera County Independent Academy,Madera County Office of Educat,Madera,165,0,NA,NA,NA,NA,NA
2.01021E+13,S,Pioneer Technical Center,Madera County Office of Educat,Madera,86,0,NA,NA,NA,NA,NA
2.0652E+13,D,,Chowchilla Union High,Madera,242,71,441,447,437,15,21.13
2.0652E+13,S,Chowchilla Union High,Chowchilla Union High,Madera,234,71,441,447,437,15,21.13
2.06524E+13,D,,Madera Unified,Madera,1216,369,432,439,430,73,19.78
2.06524E+13,S,Madera South High,Madera Unified,Madera,505,191,419,420,417,26,13.61
2.06524E+13,S,Furman (Duane E.) High (Independent Stud,Madera Unified,Madera,92,0,NA,NA,NA,NA,NA
2.06524E+13,S,Madera High,Madera Unified,Madera,490,178,445,459,445,47,26.4
2.07558E+13,D,,Golden Valley Unified,Madera,153,45,476,472,469,17,37.78
2.07558E+13,S,Liberty High,Golden Valley Unified,Madera,128,45,476,472,469,17,37.78
2.07561E+13,D,,Chawanakee Unified,Madera,147,45,499,489,484,20,44.44
2.07561E+13,S,Minarets High,Chawanakee Unified,Madera,86,41,490,485,477,17,41.46
2.07561E+13,S,Minarets Charter High,Chawanakee Unified,Madera,36,0,NA,NA,NA,NA,NA
2.07561E+13,S,Chawanakee Academy,Chawanakee Unified,Madera,16,4,*,*,*,*,*
2.07641E+13,D,,Yosemite Unified,Madera,223,72,518,546,512,44,61.11
2.07641E+13,S,Yosemite High,Yosemite Unified,Madera,172,69,520,548,513,43,62.32
2.07641E+13,S,Evergreen High,Yosemite Unified,Madera,15,0,NA,NA,NA,NA,NA
2.07641E+13,S,Glacier High School Charter,Yosemite Unified,Madera,21,3,*,*,*,*,*
2.1E+13,C,,,Marin,2218,1319,558,561,556,963,73.01
2.11022E+13,D,,Marin County Office of Educati,Marin,50,0,NA,NA,NA,NA,NA
2.16542E+13,D,,Novato Unified,Marin,621,326,552,548,541,222,68.1
2.16542E+13,S,Nova Education Center,Novato Unified,Marin,20,5,*,*,*,*,*
2.16542E+13,S,Novato High,Novato Unified,Marin,337,212,558,554,545,150,70.75
2.16542E+13,S,San Marin High,Novato Unified,Marin,205,109,536,537,532,68,62.39
2.16547E+13,D,,San Rafael City High,Marin,496,271,523,529,531,163,60.15
2.16547E+13,S,San Rafael High,San Rafael City High,Marin,235,118,513,530,520,69,58.47
2.16547E+13,S,Terra Linda High,San Rafael City High,Marin,231,153,532,528,540,94,61.44
2.16548E+13,D,,Tamalpais Union High,Marin,1009,706,576,581,575,574,81.3
2.16548E+13,S,Tamiscal High (Alternative),Tamalpais Union High,Marin,27,23,590,576,592,20,86.96
2.16548E+13,S,Sir Francis Drake High,Tamalpais Union High,Marin,234,162,560,567,562,128,79.01
2.16548E+13,S,Redwood High,Tamalpais Union High,Marin,372,262,576,596,583,212,80.92
2.16548E+13,S,Tamalpais High,Tamalpais Union High,Marin,330,255,587,577,575,212,83.14
2.16548E+13,S,San Andreas High (Continuation),Tamalpais Union High,Marin,43,4,*,*,*,*,*
2.17336E+13,D,,Shoreline Unified,Marin,42,16,449,484,423,4,25
2.17336E+13,S,Tomales High,Shoreline Unified,Marin,42,16,449,484,423,4,25
2.2E+13,C,,,Mariposa,175,53,546,528,524,29,54.72
2.21022E+13,D,,Mariposa County Office of Educ,Mariposa,15,0,NA,NA,NA,NA,NA
2.26553E+13,D,,Mariposa County Unified,Mariposa,160,53,546,528,524,29,54.72
2.26553E+13,S,Mariposa County High,Mariposa County Unified,Mariposa,149,53,546,528,524,29,54.72
2.3E+13,C,,,Mendocino,1080,273,520,510,508,152,55.68
2.36554E+13,D,,Anderson Valley Unified,Mendocino,39,13,428,484,454,5,38.46
2.36554E+13,S,Anderson Valley Junior-Senior High,Anderson Valley Unified,Mendocino,35,13,428,484,454,5,38.46
2.36556E+13,D,,Arena Union Elementary,Mendocino,5,5,*,*,*,*,*
2.36556E+13,S,Pacific Community Charter,Arena Union Elementary,Mendocino,5,5,*,*,*,*,*
2.36557E+13,D,,Fort Bragg Unified,Mendocino,128,50,481,485,478,20,40
2.36557E+13,S,Fort Bragg High,Fort Bragg Unified,Mendocino,116,50,481,485,478,20,40
2.36558E+13,D,,Mendocino Unified,Mendocino,43,27,559,531,560,23,85.19
2.36558E+13,S,Mendocino High,Mendocino Unified,Mendocino,37,27,559,531,560,23,85.19
2.3656E+13,D,,Point Arena Joint Union High,Mendocino,50,23,510,498,471,10,43.48
2.3656E+13,S,Point Arena High,Point Arena Joint Union High,Mendocino,45,23,510,498,471,10,43.48
2.36561E+13,D,,Round Valley Unified,Mendocino,34,2,*,*,*,*,*
2.36561E+13,S,Round Valley High,Round Valley Unified,Mendocino,32,2,*,*,*,*,*
2.36562E+13,D,,Ukiah Unified,Mendocino,540,106,542,528,530,67,63.21
2.36562E+13,S,Ukiah Independent Study Academy,Ukiah Unified,Mendocino,28,0,NA,NA,NA,NA,NA
2.36562E+13,S,Redwood Academy of Ukiah,Ukiah Unified,Mendocino,24,14,551,549,561,9,64.29
2.36562E+13,S,Accelerated Achievement Academy,Ukiah Unified,Mendocino,15,0,NA,NA,NA,NA,NA
2.36562E+13,S,Ukiah High,Ukiah Unified,Mendocino,329,92,541,524,525,58,63.04
2.36562E+13,D,,Willits Unified,Mendocino,163,27,536,496,510,13,48.15
2.36562E+13,S,New Horizons,Willits Unified,Mendocino,11,1,*,*,*,*,*
2.36562E+13,S,Willits Charter,Willits Unified,Mendocino,20,2,*,*,*,*,*
2.36562E+13,S,Willits High,Willits Unified,Mendocino,100,24,523,497,504,10,41.67
2.37387E+13,D,,Potter Valley Community Unifie,Mendocino,25,11,503,507,484,6,54.55
2.37387E+13,S,Potter Valley High,Potter Valley Community Unifie,Mendocino,23,11,503,507,484,6,54.55
2.37392E+13,D,,Laytonville Unified,Mendocino,42,7,*,*,*,*,*
2.37392E+13,S,Laytonville High,Laytonville Unified,Mendocino,41,7,*,*,*,*,*
2.37522E+13,D,,Leggett Valley Unified,Mendocino,5,2,*,*,*,*,*
2.37522E+13,S,Whale Gulch High,Leggett Valley Unified,Mendocino,3,2,*,*,*,*,*
2.4E+13,C,,,Merced,4304,1181,455,460,447,334,28.28
2.41025E+13,D,,Merced County Office of Educat,Merced,328,5,*,*,*,*,*
2.41025E+13,S,Merced Scholars Charter,Merced County Office of Educat,Merced,20,5,*,*,*,*,*
2.4657E+13,D,,Hilmar Unified,Merced,183,59,459,468,449,18,30.51
2.4657E+13,S,Hilmar High,Hilmar Unified,Merced,167,59,459,468,449,18,30.51
2.46573E+13,D,,Le Grand Union High,Merced,135,37,389,405,408,1,2.7
2.46573E+13,S,Le Grand High,Le Grand Union High,Merced,110,37,389,405,408,1,2.7
2.46576E+13,D,,Los Banos Unified,Merced,734,114,474,466,459,40,35.09
2.46576E+13,S,Crossroads Alternative Education Center,Los Banos Unified,Merced,32,0,NA,NA,NA,NA,NA
2.46576E+13,S,Pacheco High,Los Banos Unified,Merced,324,0,NA,NA,NA,NA,NA
2.46576E+13,S,Los Banos High,Los Banos Unified,Merced,273,114,474,466,459,40,35.09
2.46579E+13,D,,Merced Union High,Merced,2447,784,459,470,450,235,29.97
2.46579E+13,S,Independence High (Alternative),Merced Union High,Merced,18,0,NA,NA,NA,NA,NA
2.46579E+13,S,Golden Valley High,Merced Union High,Merced,502,168,461,465,449,48,28.57
2.46579E+13,S,Buhach Colony High,Merced Union High,Merced,424,194,450,463,446,54,27.84
2.46579E+13,S,Atwater High,Merced Union High,Merced,454,147,454,461,438,37,25.17
2.46579E+13,S,Livingston High,Merced Union High,Merced,249,96,453,472,453,33,34.38
2.46579E+13,S,Merced High,Merced Union High,Merced,560,179,474,488,464,63,35.2
2.47362E+13,D,,Gustine Unified,Merced,118,43,440,463,441,10,23.26
2.47362E+13,S,Gustine High,Gustine Unified,Merced,107,43,440,463,441,10,23.26
2.47532E+13,D,,Dos Palos Oro Loma Joint Unifi,Merced,184,63,453,427,436,15,23.81
2.47532E+13,S,Dos Palos High,Dos Palos Oro Loma Joint Unifi,Merced,165,63,453,427,436,15,23.81
2.47537E+13,D,,Delhi Unified,Merced,175,76,424,397,431,13,17.11
2.47537E+13,S,Delhi High,Delhi Unified,Merced,149,76,424,397,431,13,17.11
2.5E+13,C,,,Modoc,118,39,465,476,449,13,33.33
2.5659E+13,D,,Surprise Valley Joint Unified,Modoc,6,4,*,*,*,*,*
2.5659E+13,S,Surprise Valley High,Surprise Valley Joint Unified,Modoc,6,4,*,*,*,*,*
2.57359E+13,D,,Modoc Joint Unified,Modoc,68,23,488,484,460,8,34.78
2.57359E+13,S,Modoc High,Modoc Joint Unified,Modoc,62,23,488,484,460,8,34.78
2.57359E+13,D,,Tulelake Basin Joint Unified,Modoc,40,12,403,438,414,2,16.67
2.57359E+13,S,Tulelake High,Tulelake Basin Joint Unified,Modoc,40,12,403,438,414,2,16.67
2.6E+13,C,,,Mono,440,60,480,482,479,25,41.67
2.61026E+13,D,,Mono County Office of Educatio,Mono,332,0,NA,NA,NA,NA,NA
2.61026E+13,S,Urban Corps of San Diego County Charter,Mono County Office of Educatio,Mono,177,0,NA,NA,NA,NA,NA
2.61026E+13,S,California Heritage Youthbuild Academy,Mono County Office of Educatio,Mono,46,0,NA,NA,NA,NA,NA
2.61026E+13,S,Orange County Conservation Corps Charter,Mono County Office of Educatio,Mono,106,0,NA,NA,NA,NA,NA
2.67367E+13,D,,Eastern Sierra Unified,Mono,24,18,432,403,433,4,22.22
2.67367E+13,S,Coleville High,Eastern Sierra Unified,Mono,15,12,479,461,460,4,33.33
2.67367E+13,S,Lee Vining High,Eastern Sierra Unified,Mono,9,6,*,*,*,*,*
2.67369E+13,D,,Mammoth Unified,Mono,84,42,501,515,499,21,50
2.67369E+13,S,Mammoth High,Mammoth Unified,Mono,73,42,501,515,499,21,50
2.7E+13,C,,,Monterey,5247,1693,465,465,460,576,34.02
2.71027E+13,D,,Monterey County Office of Educ,Monterey,323,4,*,*,*,*,*
