,0
4697,"4, 21552, Note_on_c, 9, 37, 124
"
4698,"4, 21552, Note_on_c, 9, 42, 118
"
4699,"4, 21558, Note_on_c, 9, 42, 0
"
4700,"4, 21583, Note_on_c, 9, 37, 0
"
4701,"4, 21600, Note_on_c, 9, 46, 108
"
4702,"4, 21648, Note_on_c, 9, 36, 110
"
4703,"4, 21648, Note_on_c, 9, 42, 112
"
4704,"4, 21654, Note_on_c, 9, 42, 0
"
4705,"4, 21659, Note_on_c, 9, 36, 0
"
4706,"4, 21666, Note_on_c, 9, 46, 0
"
4707,"4, 21696, Note_on_c, 9, 36, 120
"
4708,"4, 21696, Note_on_c, 9, 42, 110
"
4709,"4, 21702, Note_on_c, 9, 42, 0
"
4710,"4, 21707, Note_on_c, 9, 36, 0
"
4711,"4, 21744, Note_on_c, 9, 37, 100
"
4712,"4, 21744, Note_on_c, 9, 42, 114
"
4713,"4, 21750, Note_on_c, 9, 42, 0
"
4714,"4, 21774, Note_on_c, 9, 37, 0
"
4715,"4, 21792, Note_on_c, 9, 37, 126
"
4716,"4, 21792, Note_on_c, 9, 46, 108
"
4717,"4, 21823, Note_on_c, 9, 37, 0
"
4718,"4, 21840, Note_on_c, 9, 36, 110
"
4719,"4, 21840, Note_on_c, 9, 42, 114
"
4720,"4, 21846, Note_on_c, 9, 42, 0
"
4721,"4, 21853, Note_on_c, 9, 36, 0
"
4722,"4, 21858, Note_on_c, 9, 46, 0
"
4723,"4, 21888, Note_on_c, 9, 36, 120
"
4724,"4, 21888, Note_on_c, 9, 37, 110
"
4725,"4, 21888, Note_on_c, 9, 42, 116
"
4726,"4, 21894, Note_on_c, 9, 42, 0
"
4727,"4, 21900, Note_on_c, 9, 36, 0
"
4728,"4, 21917, Note_on_c, 9, 37, 0
"
4729,"4, 21936, Note_on_c, 9, 42, 108
"
4730,"4, 21941, Note_on_c, 9, 42, 0
"
4731,"4, 21984, Note_on_c, 9, 37, 126
"
4732,"4, 21984, Note_on_c, 9, 46, 108
"
4733,"4, 22014, Note_on_c, 9, 37, 0
"
4734,"4, 22032, Note_on_c, 9, 36, 110
"
4735,"4, 22032, Note_on_c, 9, 42, 116
"
4736,"4, 22039, Note_on_c, 9, 42, 0
"
4737,"4, 22044, Note_on_c, 9, 36, 0
"
4738,"4, 22051, Note_on_c, 9, 46, 0
"
4739,"4, 22080, Note_on_c, 9, 36, 120
"
4740,"4, 22080, Note_on_c, 9, 42, 114
"
4741,"4, 22085, Note_on_c, 9, 42, 0
"
4742,"4, 22092, Note_on_c, 9, 36, 0
"
4743,"4, 22128, Note_on_c, 9, 37, 118
"
4744,"4, 22128, Note_on_c, 9, 42, 114
"
4745,"4, 22135, Note_on_c, 9, 42, 0
"
4746,"4, 22159, Note_on_c, 9, 37, 0
"
4747,"4, 22176, Note_on_c, 9, 46, 108
"
4748,"4, 22224, Note_on_c, 9, 36, 110
"
4749,"4, 22224, Note_on_c, 9, 37, 126
"
4750,"4, 22224, Note_on_c, 9, 42, 114
"
4751,"4, 22229, Note_on_c, 9, 42, 0
"
4752,"4, 22235, Note_on_c, 9, 36, 0
"
4753,"4, 22243, Note_on_c, 9, 46, 0
"
4754,"4, 22255, Note_on_c, 9, 37, 0
"
4755,"4, 22272, Note_on_c, 9, 36, 120
"
4756,"4, 22272, Note_on_c, 9, 42, 114
"
4757,"4, 22277, Note_on_c, 9, 42, 0
"
4758,"4, 22284, Note_on_c, 9, 36, 0
"
4759,"4, 22320, Note_on_c, 9, 37, 124
"
4760,"4, 22320, Note_on_c, 9, 42, 118
"
4761,"4, 22326, Note_on_c, 9, 42, 0
"
4762,"4, 22350, Note_on_c, 9, 37, 0
"
4763,"4, 22368, Note_on_c, 9, 46, 108
"
4764,"4, 22416, Note_on_c, 9, 36, 110
"
4765,"4, 22416, Note_on_c, 9, 42, 112
"
4766,"4, 22422, Note_on_c, 9, 42, 0
"
4767,"4, 22428, Note_on_c, 9, 36, 0
"
4768,"4, 22435, Note_on_c, 9, 46, 0
"
4769,"4, 22464, Note_on_c, 9, 36, 120
"
4770,"4, 22464, Note_on_c, 9, 42, 110
"
4771,"4, 22470, Note_on_c, 9, 42, 0
"
4772,"4, 22475, Note_on_c, 9, 36, 0
"
4773,"4, 22512, Note_on_c, 9, 37, 100
"
4774,"4, 22512, Note_on_c, 9, 42, 114
"
4775,"4, 22518, Note_on_c, 9, 42, 0
"
4776,"4, 22541, Note_on_c, 9, 37, 0
"
4777,"4, 22560, Note_on_c, 9, 37, 126
"
4778,"4, 22560, Note_on_c, 9, 46, 108
"
4779,"4, 22590, Note_on_c, 9, 37, 0
"
4780,"4, 22608, Note_on_c, 9, 36, 110
"
4781,"4, 22608, Note_on_c, 9, 42, 114
"
4782,"4, 22614, Note_on_c, 9, 42, 0
"
4783,"4, 22620, Note_on_c, 9, 36, 0
"
4784,"4, 22626, Note_on_c, 9, 46, 0
"
4785,"4, 22656, Note_on_c, 9, 36, 120
"
4786,"4, 22656, Note_on_c, 9, 37, 110
"
4787,"4, 22656, Note_on_c, 9, 42, 116
"
4788,"4, 22662, Note_on_c, 9, 42, 0
"
4789,"4, 22669, Note_on_c, 9, 36, 0
"
4790,"4, 22686, Note_on_c, 9, 37, 0
"
4791,"4, 22704, Note_on_c, 9, 42, 108
"
4792,"4, 22710, Note_on_c, 9, 42, 0
"
4793,"4, 22752, Note_on_c, 9, 37, 126
"
4794,"4, 22752, Note_on_c, 9, 46, 108
"
4795,"4, 22782, Note_on_c, 9, 37, 0
"
4796,"4, 22800, Note_on_c, 9, 36, 110
"
4797,"4, 22800, Note_on_c, 9, 42, 116
"
4798,"4, 22806, Note_on_c, 9, 42, 0
"
4799,"4, 22812, Note_on_c, 9, 36, 0
"
4800,"4, 22818, Note_on_c, 9, 46, 0
"
4801,"4, 22848, Note_on_c, 9, 36, 120
"
4802,"4, 22848, Note_on_c, 9, 42, 114
"
4803,"4, 22854, Note_on_c, 9, 42, 0
"
4804,"4, 22860, Note_on_c, 9, 36, 0
"
4805,"4, 22896, Note_on_c, 9, 37, 118
"
4806,"4, 22896, Note_on_c, 9, 42, 114
"
4807,"4, 22903, Note_on_c, 9, 42, 0
"
4808,"4, 22927, Note_on_c, 9, 37, 0
"
4809,"4, 22944, Note_on_c, 9, 46, 108
"
4810,"4, 22992, Note_on_c, 9, 36, 110
"
4811,"4, 22992, Note_on_c, 9, 37, 126
"
4812,"4, 22992, Note_on_c, 9, 42, 114
"
4813,"4, 22998, Note_on_c, 9, 42, 0
"
4814,"4, 23004, Note_on_c, 9, 36, 0
"
4815,"4, 23011, Note_on_c, 9, 46, 0
"
4816,"4, 23022, Note_on_c, 9, 37, 0
"
4817,"4, 23040, Note_on_c, 9, 36, 120
"
4818,"4, 23040, Note_on_c, 9, 42, 114
"
4819,"4, 23045, Note_on_c, 9, 42, 0
"
4820,"4, 23052, Note_on_c, 9, 36, 0
"
4821,"4, 23088, Note_on_c, 9, 37, 124
"
4822,"4, 23088, Note_on_c, 9, 42, 118
"
4823,"4, 23094, Note_on_c, 9, 42, 0
"
4824,"4, 23118, Note_on_c, 9, 37, 0
"
4825,"4, 23136, Note_on_c, 9, 46, 108
"
4826,"4, 23184, Note_on_c, 9, 36, 110
"
4827,"4, 23184, Note_on_c, 9, 42, 112
"
4828,"4, 23190, Note_on_c, 9, 42, 0
"
4829,"4, 23196, Note_on_c, 9, 36, 0
"
4830,"4, 23203, Note_on_c, 9, 46, 0
"
4831,"4, 23232, Note_on_c, 9, 36, 120
"
4832,"4, 23232, Note_on_c, 9, 42, 110
"
4833,"4, 23239, Note_on_c, 9, 42, 0
"
4834,"4, 23245, Note_on_c, 9, 36, 0
"
4835,"4, 23280, Note_on_c, 9, 37, 100
"
4836,"4, 23280, Note_on_c, 9, 42, 114
"
4837,"4, 23286, Note_on_c, 9, 42, 0
"
4838,"4, 23310, Note_on_c, 9, 37, 0
"
4839,"4, 23328, Note_on_c, 9, 37, 126
"
4840,"4, 23328, Note_on_c, 9, 46, 108
"
4841,"4, 23359, Note_on_c, 9, 37, 0
"
4842,"4, 23376, Note_on_c, 9, 36, 110
"
4843,"4, 23376, Note_on_c, 9, 42, 114
"
4844,"4, 23382, Note_on_c, 9, 42, 0
"
4845,"4, 23388, Note_on_c, 9, 36, 0
"
4846,"4, 23395, Note_on_c, 9, 46, 0
"
4847,"4, 23424, Note_on_c, 9, 36, 120
"
4848,"4, 23424, Note_on_c, 9, 37, 110
"
4849,"4, 23424, Note_on_c, 9, 42, 116
"
4850,"4, 23430, Note_on_c, 9, 42, 0
"
4851,"4, 23436, Note_on_c, 9, 36, 0
"
4852,"4, 23454, Note_on_c, 9, 37, 0
"
4853,"4, 23472, Note_on_c, 9, 42, 108
"
4854,"4, 23478, Note_on_c, 9, 42, 0
"
4855,"4, 23520, Note_on_c, 9, 37, 126
"
4856,"4, 23520, Note_on_c, 9, 46, 108
"
4857,"4, 23550, Note_on_c, 9, 37, 0
"
4858,"4, 23568, Note_on_c, 9, 36, 110
"
4859,"4, 23568, Note_on_c, 9, 42, 116
"
4860,"4, 23574, Note_on_c, 9, 42, 0
"
4861,"4, 23580, Note_on_c, 9, 36, 0
"
4862,"4, 23586, Note_on_c, 9, 46, 0
"
4863,"4, 23616, Note_on_c, 9, 36, 120
"
4864,"4, 23616, Note_on_c, 9, 42, 114
"
4865,"4, 23622, Note_on_c, 9, 42, 0
"
4866,"4, 23628, Note_on_c, 9, 36, 0
"
4867,"4, 23664, Note_on_c, 9, 37, 118
"
4868,"4, 23664, Note_on_c, 9, 42, 114
"
4869,"4, 23670, Note_on_c, 9, 42, 0
"
4870,"4, 23695, Note_on_c, 9, 37, 0
"
4871,"4, 23712, Note_on_c, 9, 46, 108
"
4872,"4, 23760, Note_on_c, 9, 36, 110
"
4873,"4, 23760, Note_on_c, 9, 37, 126
"
4874,"4, 23760, Note_on_c, 9, 42, 114
"
4875,"4, 23766, Note_on_c, 9, 42, 0
"
4876,"4, 23772, Note_on_c, 9, 36, 0
"
4877,"4, 23778, Note_on_c, 9, 46, 0
"
4878,"4, 23789, Note_on_c, 9, 37, 0
"
4879,"4, 23808, Note_on_c, 9, 36, 120
"
4880,"4, 23808, Note_on_c, 9, 42, 114
"
4881,"4, 23813, Note_on_c, 9, 42, 0
"
4882,"4, 23820, Note_on_c, 9, 36, 0
"
4883,"4, 23856, Note_on_c, 9, 37, 124
"
4884,"4, 23856, Note_on_c, 9, 42, 118
"
4885,"4, 23862, Note_on_c, 9, 42, 0
"
4886,"4, 23886, Note_on_c, 9, 37, 0
"
4887,"4, 23904, Note_on_c, 9, 46, 108
"
4888,"4, 23952, Note_on_c, 9, 36, 110
"
4889,"4, 23952, Note_on_c, 9, 42, 112
"
4890,"4, 23958, Note_on_c, 9, 42, 0
"
4891,"4, 23964, Note_on_c, 9, 36, 0
"
4892,"4, 23970, Note_on_c, 9, 46, 0
"
4893,"4, 24000, Note_on_c, 9, 36, 120
"
4894,"4, 24000, Note_on_c, 9, 42, 110
"
4895,"4, 24006, Note_on_c, 9, 42, 0
"
4896,"4, 24012, Note_on_c, 9, 36, 0
"
4897,"4, 24048, Note_on_c, 9, 37, 100
"
4898,"4, 24048, Note_on_c, 9, 42, 114
"
4899,"4, 24054, Note_on_c, 9, 42, 0
"
4900,"4, 24078, Note_on_c, 9, 37, 0
"
4901,"4, 24096, Note_on_c, 9, 37, 126
"
4902,"4, 24096, Note_on_c, 9, 46, 108
"
4903,"4, 24125, Note_on_c, 9, 37, 0
"
4904,"4, 24144, Note_on_c, 9, 36, 110
"
4905,"4, 24144, Note_on_c, 9, 42, 114
"
4906,"4, 24150, Note_on_c, 9, 42, 0
"
4907,"4, 24155, Note_on_c, 9, 36, 0
"
4908,"4, 24163, Note_on_c, 9, 46, 0
"
4909,"4, 24192, Note_on_c, 9, 36, 120
"
4910,"4, 24192, Note_on_c, 9, 37, 110
"
4911,"4, 24192, Note_on_c, 9, 42, 116
"
4912,"4, 24198, Note_on_c, 9, 42, 0
"
4913,"4, 24204, Note_on_c, 9, 36, 0
"
4914,"4, 24222, Note_on_c, 9, 37, 0
"
4915,"4, 24240, Note_on_c, 9, 42, 108
"
4916,"4, 24246, Note_on_c, 9, 42, 0
"
4917,"4, 24288, Note_on_c, 9, 37, 126
"
4918,"4, 24288, Note_on_c, 9, 46, 108
"
4919,"4, 24319, Note_on_c, 9, 37, 0
"
4920,"4, 24336, Note_on_c, 9, 36, 110
"
4921,"4, 24336, Note_on_c, 9, 42, 116
"
4922,"4, 24342, Note_on_c, 9, 42, 0
"
4923,"4, 24349, Note_on_c, 9, 36, 0
"
4924,"4, 24354, Note_on_c, 9, 46, 0
"
4925,"4, 24384, Note_on_c, 9, 36, 120
"
4926,"4, 24384, Note_on_c, 9, 42, 114
"
4927,"4, 24390, Note_on_c, 9, 42, 0
"
4928,"4, 24397, Note_on_c, 9, 36, 0
"
4929,"4, 24432, Note_on_c, 9, 37, 118
"
4930,"4, 24432, Note_on_c, 9, 42, 114
"
4931,"4, 24438, Note_on_c, 9, 42, 0
"
4932,"4, 24462, Note_on_c, 9, 37, 0
"
4933,"4, 24480, Note_on_c, 9, 46, 108
"
4934,"4, 24528, Note_on_c, 9, 36, 110
"
4935,"4, 24528, Note_on_c, 9, 37, 126
"
4936,"4, 24528, Note_on_c, 9, 42, 114
"
4937,"4, 24534, Note_on_c, 9, 42, 0
"
4938,"4, 24541, Note_on_c, 9, 36, 0
"
4939,"4, 24546, Note_on_c, 9, 46, 0
"
4940,"4, 24559, Note_on_c, 9, 37, 0
"
4941,"4, 24576, Note_on_c, 9, 36, 120
"
4942,"4, 24576, Note_on_c, 9, 42, 114
"
4943,"4, 24581, Note_on_c, 9, 42, 0
"
4944,"4, 24588, Note_on_c, 9, 36, 0
"
4945,"4, 24624, Note_on_c, 9, 37, 124
"
4946,"4, 24624, Note_on_c, 9, 42, 118
"
4947,"4, 24630, Note_on_c, 9, 42, 0
"
4948,"4, 24655, Note_on_c, 9, 37, 0
"
4949,"4, 24672, Note_on_c, 9, 46, 108
"
4950,"4, 24720, Note_on_c, 9, 36, 110
"
4951,"4, 24720, Note_on_c, 9, 42, 112
"
4952,"4, 24726, Note_on_c, 9, 42, 0
"
4953,"4, 24732, Note_on_c, 9, 36, 0
"
4954,"4, 24738, Note_on_c, 9, 46, 0
"
4955,"4, 24768, Note_on_c, 9, 36, 120
"
4956,"4, 24768, Note_on_c, 9, 42, 110
"
4957,"4, 24774, Note_on_c, 9, 42, 0
"
4958,"4, 24781, Note_on_c, 9, 36, 0
"
4959,"4, 24816, Note_on_c, 9, 37, 100
"
4960,"4, 24816, Note_on_c, 9, 42, 114
"
4961,"4, 24822, Note_on_c, 9, 42, 0
"
4962,"4, 24846, Note_on_c, 9, 37, 0
"
4963,"4, 24864, Note_on_c, 9, 37, 126
"
4964,"4, 24864, Note_on_c, 9, 46, 108
"
4965,"4, 24894, Note_on_c, 9, 37, 0
"
4966,"4, 24912, Note_on_c, 9, 36, 110
"
4967,"4, 24912, Note_on_c, 9, 42, 114
"
4968,"4, 24918, Note_on_c, 9, 42, 0
"
4969,"4, 24924, Note_on_c, 9, 36, 0
"
4970,"4, 24931, Note_on_c, 9, 46, 0
"
4971,"4, 24960, Note_on_c, 9, 36, 120
"
4972,"4, 24960, Note_on_c, 9, 37, 110
"
4973,"4, 24960, Note_on_c, 9, 42, 116
"
4974,"4, 24966, Note_on_c, 9, 42, 0
"
4975,"4, 24972, Note_on_c, 9, 36, 0
"
4976,"4, 24991, Note_on_c, 9, 37, 0
"
4977,"4, 25008, Note_on_c, 9, 42, 108
"
4978,"4, 25014, Note_on_c, 9, 42, 0
"
4979,"4, 25056, Note_on_c, 9, 37, 126
"
4980,"4, 25056, Note_on_c, 9, 46, 108
"
4981,"4, 25086, Note_on_c, 9, 37, 0
"
4982,"4, 25104, Note_on_c, 9, 36, 110
"
4983,"4, 25104, Note_on_c, 9, 42, 116
"
4984,"4, 25110, Note_on_c, 9, 42, 0
"
4985,"4, 25115, Note_on_c, 9, 36, 0
"
4986,"4, 25123, Note_on_c, 9, 46, 0
"
4987,"4, 25152, Note_on_c, 9, 36, 120
"
4988,"4, 25152, Note_on_c, 9, 42, 114
"
4989,"4, 25158, Note_on_c, 9, 42, 0
"
4990,"4, 25164, Note_on_c, 9, 36, 0
"
4991,"4, 25200, Note_on_c, 9, 37, 118
"
4992,"4, 25200, Note_on_c, 9, 42, 114
"
4993,"4, 25206, Note_on_c, 9, 42, 0
"
4994,"4, 25230, Note_on_c, 9, 37, 0
"
4995,"4, 25248, Note_on_c, 9, 46, 108
"
4996,"4, 25296, Note_on_c, 9, 36, 110
"
4997,"4, 25296, Note_on_c, 9, 37, 126
"
4998,"4, 25296, Note_on_c, 9, 42, 114
"
4999,"4, 25302, Note_on_c, 9, 42, 0
"
5000,"4, 25309, Note_on_c, 9, 36, 0
"
5001,"4, 25315, Note_on_c, 9, 46, 0
"
5002,"4, 25326, Note_on_c, 9, 37, 0
"
5003,"4, 25344, Note_on_c, 9, 36, 120
"
5004,"4, 25344, Note_on_c, 9, 42, 114
"
5005,"4, 25350, Note_on_c, 9, 42, 0
"
5006,"4, 25357, Note_on_c, 9, 36, 0
"
5007,"4, 25392, Note_on_c, 9, 37, 124
"
5008,"4, 25392, Note_on_c, 9, 42, 118
"
5009,"4, 25399, Note_on_c, 9, 42, 0
"
5010,"4, 25422, Note_on_c, 9, 37, 0
"
5011,"4, 25440, Note_on_c, 9, 46, 108
"
5012,"4, 25488, Note_on_c, 9, 36, 110
"
5013,"4, 25488, Note_on_c, 9, 42, 112
"
5014,"4, 25494, Note_on_c, 9, 42, 0
"
5015,"4, 25500, Note_on_c, 9, 36, 0
"
5016,"4, 25506, Note_on_c, 9, 46, 0
"
5017,"4, 25536, Note_on_c, 9, 36, 120
"
5018,"4, 25536, Note_on_c, 9, 42, 110
"
5019,"4, 25543, Note_on_c, 9, 42, 0
"
5020,"4, 25549, Note_on_c, 9, 36, 0
"
5021,"4, 25584, Note_on_c, 9, 37, 100
"
5022,"4, 25584, Note_on_c, 9, 42, 114
"
5023,"4, 25589, Note_on_c, 9, 42, 0
"
5024,"4, 25615, Note_on_c, 9, 37, 0
"
5025,"4, 25632, Note_on_c, 9, 37, 126
"
5026,"4, 25632, Note_on_c, 9, 46, 108
"
5027,"4, 25662, Note_on_c, 9, 37, 0
"
5028,"4, 25680, Note_on_c, 9, 36, 110
"
5029,"4, 25680, Note_on_c, 9, 42, 114
"
5030,"4, 25686, Note_on_c, 9, 42, 0
"
5031,"4, 25692, Note_on_c, 9, 36, 0
"
5032,"4, 25699, Note_on_c, 9, 46, 0
"
5033,"4, 25728, Note_on_c, 9, 36, 120
"
5034,"4, 25728, Note_on_c, 9, 37, 110
"
5035,"4, 25728, Note_on_c, 9, 42, 116
"
5036,"4, 25734, Note_on_c, 9, 42, 0
"
5037,"4, 25739, Note_on_c, 9, 36, 0
"
5038,"4, 25759, Note_on_c, 9, 37, 0
"
5039,"4, 25776, Note_on_c, 9, 42, 108
"
5040,"4, 25782, Note_on_c, 9, 42, 0
"
5041,"4, 25824, Note_on_c, 9, 37, 126
"
5042,"4, 25824, Note_on_c, 9, 46, 108
"
5043,"4, 25854, Note_on_c, 9, 37, 0
"
5044,"4, 25872, Note_on_c, 9, 36, 110
"
5045,"4, 25872, Note_on_c, 9, 42, 116
"
5046,"4, 25878, Note_on_c, 9, 42, 0
"
5047,"4, 25885, Note_on_c, 9, 36, 0
"
5048,"4, 25890, Note_on_c, 9, 46, 0
"
5049,"4, 25920, Note_on_c, 9, 36, 120
"
5050,"4, 25920, Note_on_c, 9, 42, 114
"
5051,"4, 25927, Note_on_c, 9, 42, 0
"
5052,"4, 25932, Note_on_c, 9, 36, 0
"
5053,"4, 25968, Note_on_c, 9, 37, 118
"
5054,"4, 25968, Note_on_c, 9, 42, 114
"
5055,"4, 25974, Note_on_c, 9, 42, 0
"
5056,"4, 25998, Note_on_c, 9, 37, 0
"
5057,"4, 26016, Note_on_c, 9, 46, 108
"
5058,"4, 26064, Note_on_c, 9, 36, 110
"
5059,"4, 26064, Note_on_c, 9, 37, 126
"
5060,"4, 26064, Note_on_c, 9, 42, 114
"
5061,"4, 26070, Note_on_c, 9, 42, 0
"
5062,"4, 26076, Note_on_c, 9, 36, 0
"
5063,"4, 26083, Note_on_c, 9, 46, 0
"
5064,"4, 26094, Note_on_c, 9, 37, 0
"
5065,"4, 26112, Note_on_c, 9, 36, 120
"
5066,"4, 26112, Note_on_c, 9, 42, 114
"
5067,"4, 26119, Note_on_c, 9, 42, 0
"
5068,"4, 26125, Note_on_c, 9, 36, 0
"
5069,"4, 26160, Note_on_c, 9, 37, 124
"
5070,"4, 26160, Note_on_c, 9, 42, 118
"
5071,"4, 26165, Note_on_c, 9, 42, 0
"
5072,"4, 26190, Note_on_c, 9, 37, 0
"
5073,"4, 26208, Note_on_c, 9, 46, 108
"
5074,"4, 26256, Note_on_c, 9, 36, 110
"
5075,"4, 26256, Note_on_c, 9, 42, 112
"
5076,"4, 26261, Note_on_c, 9, 42, 0
"
5077,"4, 26267, Note_on_c, 9, 36, 0
"
5078,"4, 26274, Note_on_c, 9, 46, 0
"
5079,"4, 26304, Note_on_c, 9, 36, 120
"
5080,"4, 26304, Note_on_c, 9, 42, 110
"
5081,"4, 26310, Note_on_c, 9, 42, 0
"
5082,"4, 26316, Note_on_c, 9, 36, 0
"
5083,"4, 26352, Note_on_c, 9, 37, 100
"
5084,"4, 26352, Note_on_c, 9, 42, 114
"
5085,"4, 26358, Note_on_c, 9, 42, 0
"
5086,"4, 26382, Note_on_c, 9, 37, 0
"
5087,"4, 26400, Note_on_c, 9, 37, 126
"
5088,"4, 26400, Note_on_c, 9, 46, 108
"
5089,"4, 26430, Note_on_c, 9, 37, 0
"
5090,"4, 26448, Note_on_c, 9, 36, 110
"
5091,"4, 26448, Note_on_c, 9, 42, 114
"
5092,"4, 26453, Note_on_c, 9, 42, 0
"
5093,"4, 26460, Note_on_c, 9, 36, 0
"
5094,"4, 26466, Note_on_c, 9, 46, 0
"
5095,"4, 26496, Note_on_c, 9, 36, 120
"
5096,"4, 26496, Note_on_c, 9, 37, 110
"
5097,"4, 26496, Note_on_c, 9, 42, 116
"
5098,"4, 26502, Note_on_c, 9, 42, 0
"
5099,"4, 26508, Note_on_c, 9, 36, 0
"
5100,"4, 26526, Note_on_c, 9, 37, 0
"
5101,"4, 26544, Note_on_c, 9, 42, 108
"
5102,"4, 26550, Note_on_c, 9, 42, 0
"
5103,"4, 26592, Note_on_c, 9, 37, 126
"
5104,"4, 26592, Note_on_c, 9, 46, 108
"
5105,"4, 26623, Note_on_c, 9, 37, 0
"
5106,"4, 26640, Note_on_c, 9, 36, 110
"
5107,"4, 26640, Note_on_c, 9, 42, 116
"
5108,"4, 26646, Note_on_c, 9, 42, 0
"
5109,"4, 26652, Note_on_c, 9, 36, 0
"
5110,"4, 26659, Note_on_c, 9, 46, 0
"
5111,"4, 26688, Note_on_c, 9, 36, 120
"
5112,"4, 26688, Note_on_c, 9, 42, 114
"
5113,"4, 26694, Note_on_c, 9, 42, 0
"
5114,"4, 26700, Note_on_c, 9, 36, 0
"
5115,"4, 26736, Note_on_c, 9, 37, 118
"
5116,"4, 26736, Note_on_c, 9, 42, 114
"
5117,"4, 26742, Note_on_c, 9, 42, 0
"
5118,"4, 26766, Note_on_c, 9, 37, 0
"
5119,"4, 26784, Note_on_c, 9, 46, 108
"
5120,"4, 26832, Note_on_c, 9, 36, 110
"
5121,"4, 26832, Note_on_c, 9, 37, 126
"
5122,"4, 26832, Note_on_c, 9, 42, 114
"
5123,"4, 26838, Note_on_c, 9, 42, 0
"
5124,"4, 26844, Note_on_c, 9, 36, 0
"
5125,"4, 26851, Note_on_c, 9, 46, 0
"
5126,"4, 26862, Note_on_c, 9, 37, 0
"
5127,"4, 26880, Note_on_c, 9, 36, 120
"
5128,"4, 26880, Note_on_c, 9, 42, 114
"
5129,"4, 26887, Note_on_c, 9, 42, 0
"
5130,"4, 26892, Note_on_c, 9, 36, 0
"
5131,"4, 26928, Note_on_c, 9, 37, 124
"
5132,"4, 26928, Note_on_c, 9, 42, 118
"
5133,"4, 26934, Note_on_c, 9, 42, 0
"
5134,"4, 26958, Note_on_c, 9, 37, 0
"
5135,"4, 26976, Note_on_c, 9, 46, 108
"
5136,"4, 27024, Note_on_c, 9, 36, 110
"
5137,"4, 27024, Note_on_c, 9, 42, 112
"
5138,"4, 27029, Note_on_c, 9, 42, 0
"
5139,"4, 27036, Note_on_c, 9, 36, 0
"
5140,"4, 27043, Note_on_c, 9, 46, 0
"
5141,"4, 27072, Note_on_c, 9, 36, 120
"
5142,"4, 27072, Note_on_c, 9, 42, 110
"
5143,"4, 27078, Note_on_c, 9, 42, 0
"
5144,"4, 27085, Note_on_c, 9, 36, 0
"
5145,"4, 27120, Note_on_c, 9, 37, 100
"
5146,"4, 27120, Note_on_c, 9, 42, 114
"
5147,"4, 27127, Note_on_c, 9, 42, 0
"
5148,"4, 27151, Note_on_c, 9, 37, 0
"
5149,"4, 27168, Note_on_c, 9, 37, 126
"
5150,"4, 27168, Note_on_c, 9, 46, 108
"
5151,"4, 27198, Note_on_c, 9, 37, 0
"
5152,"4, 27216, Note_on_c, 9, 36, 110
"
5153,"4, 27216, Note_on_c, 9, 42, 114
"
5154,"4, 27221, Note_on_c, 9, 42, 0
"
5155,"4, 27228, Note_on_c, 9, 36, 0
"
5156,"4, 27234, Note_on_c, 9, 46, 0
"
5157,"4, 27264, Note_on_c, 9, 36, 120
"
5158,"4, 27264, Note_on_c, 9, 37, 110
"
5159,"4, 27264, Note_on_c, 9, 42, 116
"
5160,"4, 27270, Note_on_c, 9, 42, 0
"
5161,"4, 27276, Note_on_c, 9, 36, 0
"
5162,"4, 27294, Note_on_c, 9, 37, 0
"
5163,"4, 27312, Note_on_c, 9, 42, 108
"
5164,"4, 27317, Note_on_c, 9, 42, 0
"
5165,"4, 27360, Note_on_c, 9, 37, 126
"
5166,"4, 27360, Note_on_c, 9, 46, 108
"
5167,"4, 27390, Note_on_c, 9, 37, 0
"
5168,"4, 27408, Note_on_c, 9, 36, 110
"
5169,"4, 27408, Note_on_c, 9, 42, 116
"
5170,"4, 27415, Note_on_c, 9, 42, 0
"
5171,"4, 27421, Note_on_c, 9, 36, 0
"
5172,"4, 27426, Note_on_c, 9, 46, 0
"
5173,"4, 27456, Note_on_c, 9, 36, 120
"
5174,"4, 27456, Note_on_c, 9, 42, 114
"
5175,"4, 27461, Note_on_c, 9, 42, 0
"
5176,"4, 27468, Note_on_c, 9, 36, 0
"
5177,"4, 27504, Note_on_c, 9, 37, 118
"
5178,"4, 27504, Note_on_c, 9, 42, 114
"
5179,"4, 27510, Note_on_c, 9, 42, 0
"
5180,"4, 27535, Note_on_c, 9, 37, 0
"
5181,"4, 27552, Note_on_c, 9, 46, 108
"
5182,"4, 27600, Note_on_c, 9, 36, 110
"
5183,"4, 27600, Note_on_c, 9, 37, 126
"
5184,"4, 27600, Note_on_c, 9, 42, 114
"
5185,"4, 27607, Note_on_c, 9, 42, 0
"
5186,"4, 27613, Note_on_c, 9, 36, 0
"
5187,"4, 27619, Note_on_c, 9, 46, 0
"
5188,"4, 27630, Note_on_c, 9, 37, 0
"
5189,"4, 27648, Note_on_c, 9, 36, 120
"
5190,"4, 27648, Note_on_c, 9, 42, 114
"
5191,"4, 27654, Note_on_c, 9, 42, 0
"
5192,"4, 27660, Note_on_c, 9, 36, 0
"
5193,"4, 27696, Note_on_c, 9, 37, 124
"
5194,"4, 27696, Note_on_c, 9, 42, 118
"
5195,"4, 27701, Note_on_c, 9, 42, 0
"
